date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:21:22	92917/92917	---M--	200	added ('OK')	image/jpeg	date:Wed,%2004%20Feb%202026%2017:52:39%20GMT	https://www.fedex.com/content/dam/fedex/us-united-states/shipping/images/20170627_MK_B48I7698_11921173_727x600.jpg	C:/Users/DELL/Documents/FedEx/www.fedex.com/content/dam/fedex/us-united-states/shipping/images/20170627_MK_B48I7698_11921173_727x600.jpg	(from https://www.fedex.com/en-us/shipping/freight.html)
19:21:23	170834/170834	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Feb%202026%2018:21:20%20GMT	https://www.fedex.com/en-us/about/quality-management/iso-9001-certifications.html	C:/Users/DELL/Documents/FedEx/www.fedex.com/en-us/about/quality-management/iso-9001-certifications.html	(from https://www.fedex.com/en-us/shipping/freight.html)
19:21:24	402/402	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2017%20Feb%202026%2018:21:21%20GMT	https://www.fedex.com/en-us/shipping/freight-services/customer-solutions-support.html	C:/Users/DELL/Documents/FedEx/www.fedex.com/en-us/shipping/freight-services/customer-solutions-support.html	(from https://www.fedex.com/en-us/shipping/freight.html)
19:21:25	216483/216483	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Feb%202026%2018:21:22%20GMT	https://www.fedex.com/en-us/shipping/freight/support/customer-solutions-support.html	C:/Users/DELL/Documents/FedEx/www.fedex.com/en-us/shipping/freight/support/customer-solutions-support.html	(from https://www.fedex.com/en-us/shipping/freight.html)
19:21:27	178502/178502	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Feb%202026%2018:21:24%20GMT	https://www.fedex.com/en-us/customer-support/faqs/business/freight-shipping.html	C:/Users/DELL/Documents/FedEx/www.fedex.com/en-us/customer-support/faqs/business/freight-shipping.html	(from https://www.fedex.com/en-us/shipping/freight.html)
19:21:27	401/401	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2017%20Feb%202026%2018:21:25%20GMT	https://www.fedex.com/en-us/shipping/freight/calculate-freight-quote.html	C:/Users/DELL/Documents/FedEx/www.fedex.com/en-us/shipping/freight/calculate-freight-quote.f7.delayed	(from https://www.fedex.com/en-us/shipping/freight.html)
19:21:28	487892/487892	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Feb%202026%2018:21:26%20GMT	https://www.fedex.com/en-us/shipping/freight/resources/calculate-freight-quote.html	C:/Users/DELL/Documents/FedEx/www.fedex.com/en-us/shipping/freight/resources/calculate-freight-quote.html	(from https://www.fedex.com/en-us/shipping/freight.html)
19:21:29	93620/93620	---M--	200	added ('OK')	image/jpeg	date:Wed,%2004%20Feb%202026%2013:29:31%20GMT	https://www.fedex.com/content/dam/fedex/us-united-states/shipping/images/20170522_DM_17_004_01_01_07_246_11962693_727x463.jpg	C:/Users/DELL/Documents/FedEx/www.fedex.com/content/dam/fedex/us-united-states/shipping/images/20170522_DM_17_004_01_01_07_246_11962693_727x463.jpg	(from https://www.fedex.com/en-us/shipping/freight.html)
19:21:30	92947/92947	---M--	200	added ('OK')	image/jpeg	date:Wed,%2004%20Feb%202026%2006:08:52%20GMT	https://www.fedex.com/content/dam/fedex/us-united-states/shipping/images/LTL_Select_727x463.jpg	C:/Users/DELL/Documents/FedEx/www.fedex.com/content/dam/fedex/us-united-states/shipping/images/LTL_Select_727x463.jpg	(from https://www.fedex.com/en-us/shipping/freight.html)
19:21:30	377/377	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2017%20Feb%202026%2018:21:28%20GMT	https://www.fedex.com/en-us/shipping/freight-services/ltl/quote.html	C:/Users/DELL/Documents/FedEx/www.fedex.com/en-us/shipping/freight-services/ltl/quote.html	(from https://www.fedex.com/en-us/shipping/freight.html)
19:21:31	223662/223662	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Feb%202026%2018:21:28%20GMT	https://www.fedex.com/en-us/shipping/freight/ltl/quote.html	C:/Users/DELL/Documents/FedEx/www.fedex.com/en-us/shipping/freight/ltl/quote.html	(from https://www.fedex.com/en-us/shipping/freight.html)
19:21:33	240053/240053	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Feb%202026%2018:21:30%20GMT	https://www.fedex.com/en-us/small-business/sales-support.html	C:/Users/DELL/Documents/FedEx/www.fedex.com/en-us/small-business/sales-support.html	(from https://www.fedex.com/en-us/shipping/freight.html)
19:21:35	297602/297602	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Feb%202026%2018:21:32%20GMT	https://www.fedex.com/en-us/shipping/multiweight.html	C:/Users/DELL/Documents/FedEx/www.fedex.com/en-us/shipping/multiweight.html	(from https://www.fedex.com/en-us/shipping/freight.html)
19:21:35	391/391	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2017%20Feb%202026%2018:21:33%20GMT	https://www.fedex.com/en-us/shipping/freight/packing-guide.html	C:/Users/DELL/Documents/FedEx/www.fedex.com/en-us/shipping/freight/packing-guide.ff.delayed	(from https://www.fedex.com/en-us/shipping/freight.html)
19:21:40	711210/711210	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Feb%202026%2018:21:35%20GMT	https://www.fedex.com/en-us/shipping/freight/resources/packing-guide.html	C:/Users/DELL/Documents/FedEx/www.fedex.com/en-us/shipping/freight/resources/packing-guide.html	(from https://www.fedex.com/en-us/shipping/freight.html)
19:21:40	421/421	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2017%20Feb%202026%2018:21:38%20GMT	https://www.fedex.com/en-us/shipping/freight/how-automation-improves-business-efficiency.html	C:/Users/DELL/Documents/FedEx/www.fedex.com/en-us/shipping/freight/how-automation-improves-business-efficiency.101.delayed	(from https://www.fedex.com/en-us/shipping/freight.html)
19:21:42	284462/284462	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Feb%202026%2018:21:39%20GMT	https://www.fedex.com/en-us/shipping/freight/resources/how-automation-improves-business-efficiency.html	C:/Users/DELL/Documents/FedEx/www.fedex.com/en-us/shipping/freight/resources/how-automation-improves-business-efficiency.html	(from https://www.fedex.com/en-us/shipping/freight.html)
19:21:44	384/384	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2017%20Feb%202026%2018:21:42%20GMT	https://www.fedex.com/en-us/shipping/freight/pickup.html	C:/Users/DELL/Documents/FedEx/www.fedex.com/en-us/shipping/freight/pickup.103.delayed	(from https://www.fedex.com/en-us/shipping/freight.html)
19:21:46	378791/378791	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Feb%202026%2018:21:43%20GMT	https://www.fedex.com/en-us/shipping/freight/resources/pickup.html	C:/Users/DELL/Documents/FedEx/www.fedex.com/en-us/shipping/freight/resources/pickup.html	(from https://www.fedex.com/en-us/shipping/freight.html)
19:21:47	2778/2778	---M--	200	added ('OK')	image/png	date:Wed,%2004%20Feb%202026%2011:56:15%20GMT	https://www.fedex.com/content/dam/fedex/us-united-states/shipping/images/Group%20358.png	C:/Users/DELL/Documents/FedEx/www.fedex.com/content/dam/fedex/us-united-states/shipping/images/Group%20358.png	(from https://www.fedex.com/en-us/shipping/freight.html)
19:21:47	313239/313239	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Feb%202026%2018:21:44%20GMT	https://www.fedex.com/en-us/service-guide/hazardous-materials/how-to-ship.html	C:/Users/DELL/Documents/FedEx/www.fedex.com/en-us/service-guide/hazardous-materials/how-to-ship.html	(from https://www.fedex.com/en-us/shipping/freight.html)
19:21:49	503374/503374	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Feb%202026%2018:21:46%20GMT	https://www.fedex.com/en-us/shipping/how-to-ship-perishables.html	C:/Users/DELL/Documents/FedEx/www.fedex.com/en-us/shipping/how-to-ship-perishables.html	(from https://www.fedex.com/en-us/shipping/freight.html)
19:21:51	419670/419670	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Feb%202026%2018:21:48%20GMT	https://www.fedex.com/en-us/shipping/freight/ltl/class-calculator.html	C:/Users/DELL/Documents/FedEx/www.fedex.com/en-us/shipping/freight/ltl/class-calculator.html	(from https://www.fedex.com/en-us/shipping/freight.html)
19:21:51	252217/252217	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Feb%202026%2018:21:48%20GMT	https://www.fedex.com/en-us/shipping/freight/ltl/freight-direct.html	C:/Users/DELL/Documents/FedEx/www.fedex.com/en-us/shipping/freight/ltl/freight-direct.html	(from https://www.fedex.com/en-us/shipping/freight.html)
19:21:52	345739/345739	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Feb%202026%2018:21:49%20GMT	https://www.fedex.com/en-us/shipping/freight/resources/bill-of-lading.html	C:/Users/DELL/Documents/FedEx/www.fedex.com/en-us/shipping/freight/resources/bill-of-lading.html	(from https://www.fedex.com/en-us/shipping/freight.html)
19:21:53	439748/439748	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Feb%202026%2018:21:50%20GMT	https://www.fedex.com/en-us/billing-online/parcel-airfreight.html	C:/Users/DELL/Documents/FedEx/www.fedex.com/en-us/billing-online/parcel-airfreight.html	(from https://www.fedex.com/en-us/shipping/freight.html)
19:21:55	363895/363895	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Feb%202026%2018:21:51%20GMT	https://www.fedex.com/en-us/billing-online/ltl-freight.html	C:/Users/DELL/Documents/FedEx/www.fedex.com/en-us/billing-online/ltl-freight.html	(from https://www.fedex.com/en-us/shipping/freight.html)
19:21:56	3324/3324	---M--	200	added ('OK')	image/png	date:Tue,%2026%20Sep%202023%2015:26:13%20GMT	https://www.fedex.com/content/dam/fedex/us-united-states/FedEx-Office/images/2021/q2/icon-label.png	C:/Users/DELL/Documents/FedEx/www.fedex.com/content/dam/fedex/us-united-states/FedEx-Office/images/2021/q2/icon-label.png	(from https://www.fedex.com/en-us/shipping/returns.html)
19:21:56	4682/4682	---M--	200	added ('OK')	image/png	date:Sat,%2023%20Sep%202023%2014:24:10%20GMT	https://www.fedex.com/content/dam/fedex/us-united-states/FedEx-Office/images/2021/q2/icon-QRcode.png	C:/Users/DELL/Documents/FedEx/www.fedex.com/content/dam/fedex/us-united-states/FedEx-Office/images/2021/q2/icon-QRcode.png	(from https://www.fedex.com/en-us/shipping/returns.html)
19:21:57	5430/5430	---M--	200	added ('OK')	image/png	date:Sun,%2024%20Sep%202023%2021:21:13%20GMT	https://www.fedex.com/content/dam/fedex/us-united-states/FedEx-Office/images/2021/q2/icon-question.png	C:/Users/DELL/Documents/FedEx/www.fedex.com/content/dam/fedex/us-united-states/FedEx-Office/images/2021/q2/icon-question.png	(from https://www.fedex.com/en-us/shipping/returns.html)
19:21:58	237407/237407	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Feb%202026%2018:21:55%20GMT	https://www.fedex.com/en-us/holiday.html	C:/Users/DELL/Documents/FedEx/www.fedex.com/en-us/holiday.html	(from https://www.fedex.com/en-us/shipping/returns.html)
19:21:59	74145/74145	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Apr%202025%2008:55:13%20GMT	https://www.fedex.com/content/dam/fedex/us-united-states/sustainability/2021/POD_Pak-Back-Circle.jpg	C:/Users/DELL/Documents/FedEx/www.fedex.com/content/dam/fedex/us-united-states/sustainability/2021/POD_Pak-Back-Circle.jpg	(from https://www.fedex.com/en-us/shipping/returns.html)
19:21:59	347/347	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2017%20Feb%202026%2018:21:57%20GMT	https://www.fedex.com/en-us/office.html	C:/Users/DELL/Documents/FedEx/www.fedex.com/en-us/office.112.delayed	(from https://www.fedex.com/en-us/shipping/returns.html)
19:21:59	0/-1	---M--	301	error ('')			https://www.fedex.com/en-us/office.html	C:/Users/DELL/Documents/FedEx/www.fedex.com/en-us/office.113.delayed	(from https://www.fedex.com/en-us/shipping/returns.html)
19:21:59	0/-1	---M--	301	error ('')			https://www.fedex.com/en-us/office.html	C:/Users/DELL/Documents/FedEx/www.fedex.com/en-us/office.114.delayed	(from https://www.fedex.com/en-us/shipping/returns.html)
19:22:00	386/386	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2017%20Feb%202026%2018:21:57%20GMT	https://www.fedex.com/en-us/shipping/onsite/walgreens-package-pickup.html	C:/Users/DELL/Documents/FedEx/www.fedex.com/en-us/shipping/onsite/walgreens-package-pickup.html	(from https://www.fedex.com/en-us/shipping/returns.html)
19:22:02	215134/215134	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Feb%202026%2018:21:59%20GMT	https://www.fedex.com/en-us/shipping/drop-off-pick-up-walgreens.html	C:/Users/DELL/Documents/FedEx/www.fedex.com/en-us/shipping/drop-off-pick-up-walgreens.html	(from https://www.fedex.com/en-us/shipping/returns.html)
19:22:02	20077/20077	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20May%202025%2013:49:56%20GMT	https://www.fedex.com/content/dam/fedex/us-united-states/FedEx-Office/images/2020/Q2/Walgreens_660172345.jpg	C:/Users/DELL/Documents/FedEx/www.fedex.com/content/dam/fedex/us-united-states/FedEx-Office/images/2020/Q2/Walgreens_660172345.jpg	(from https://www.fedex.com/en-us/shipping/returns.html)
19:22:03	391/391	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2017%20Feb%202026%2018:22:01%20GMT	https://www.fedex.com/en-us/shipping/onsite/dollar-general-pick-up-drop-off-package.html	C:/Users/DELL/Documents/FedEx/www.fedex.com/en-us/shipping/onsite/dollar-general-pick-up-drop-off-package.118.delayed	(from https://www.fedex.com/en-us/shipping/returns.html)
19:22:04	195087/195087	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Feb%202026%2018:22:01%20GMT	https://www.fedex.com/en-us/shipping/drop-off-pick-up-dollar-general.html	C:/Users/DELL/Documents/FedEx/www.fedex.com/en-us/shipping/drop-off-pick-up-dollar-general.html	(from https://www.fedex.com/en-us/shipping/returns.html)
19:22:05	12246/12246	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Feb%202026%2002:15:33%20GMT	https://www.fedex.com/content/dam/fedex/us-united-states/services/Dollar_General.jpg	C:/Users/DELL/Documents/FedEx/www.fedex.com/content/dam/fedex/us-united-states/services/Dollar_General.jpg	(from https://www.fedex.com/en-us/shipping/returns.html)
19:22:06	283988/283988	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Feb%202026%2018:22:03%20GMT	https://www.fedex.com/en-us/shipping/office-depot-officemax.html	C:/Users/DELL/Documents/FedEx/www.fedex.com/en-us/shipping/office-depot-officemax.html	(from https://www.fedex.com/en-us/shipping/returns.html)
19:22:07	40154/40154	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20May%202025%2012:39:34%20GMT	https://www.fedex.com/content/dam/fedex/us-united-states/FedEx-Office/images/2020/Q2/Office_Depot_Office_Max_logo_492842998.jpg	C:/Users/DELL/Documents/FedEx/www.fedex.com/content/dam/fedex/us-united-states/FedEx-Office/images/2020/Q2/Office_Depot_Office_Max_logo_492842998.jpg	(from https://www.fedex.com/en-us/shipping/returns.html)
19:22:08	362/362	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2017%20Feb%202026%2018:22:05%20GMT	https://www.fedex.com/en-us/office/walmart.html	C:/Users/DELL/Documents/FedEx/www.fedex.com/en-us/office/walmart.11d.delayed	(from https://www.fedex.com/en-us/shipping/returns.html)
19:22:08	0/-1	---M--	301	error ('')			https://www.fedex.com/en-us/office/walmart.html	C:/Users/DELL/Documents/FedEx/www.fedex.com/en-us/office/walmart.11f.delayed	(from https://www.fedex.com/en-us/shipping/returns.html)
19:22:08	0/-1	---M--	301	error ('')			https://www.fedex.com/en-us/office/walmart.html	C:/Users/DELL/Documents/FedEx/www.fedex.com/en-us/office/walmart.120.delayed	(from https://www.fedex.com/en-us/shipping/returns.html)
19:22:08	20430/20430	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20May%202025%2012:42:57%20GMT	https://www.fedex.com/content/dam/fedex/us-united-states/FedEx-Office/images/2020/Q2/Walmart_logos_1958308176.jpg	C:/Users/DELL/Documents/FedEx/www.fedex.com/content/dam/fedex/us-united-states/FedEx-Office/images/2020/Q2/Walmart_logos_1958308176.jpg	(from https://www.fedex.com/en-us/shipping/returns.html)
19:22:09	24566/24566	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20May%202025%2017:56:13%20GMT	https://www.fedex.com/content/dam/fedex/us-united-states/FedEx-Office/images/2020/Q2/postNet_820031286.jpg	C:/Users/DELL/Documents/FedEx/www.fedex.com/content/dam/fedex/us-united-states/FedEx-Office/images/2020/Q2/postNet_820031286.jpg	(from https://www.fedex.com/en-us/shipping/returns.html)
19:22:09	31620/31620	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20May%202025%2013:03:36%20GMT	https://www.fedex.com/content/dam/fedex/us-united-states/FedEx-Office/images/2020/Q2/FredMeyer_429646378.jpg	C:/Users/DELL/Documents/FedEx/www.fedex.com/content/dam/fedex/us-united-states/FedEx-Office/images/2020/Q2/FredMeyer_429646378.jpg	(from https://www.fedex.com/en-us/shipping/returns.html)
19:22:09	28007/28007	---M--	200	added ('OK')	image/jpeg	date:Mon,%2019%20May%202025%2022:20:48%20GMT	https://www.fedex.com/content/dam/fedex/us-united-states/FedEx-Office/images/2020/Q2/PostalAnnex1_1631079502.jpg	C:/Users/DELL/Documents/FedEx/www.fedex.com/content/dam/fedex/us-united-states/FedEx-Office/images/2020/Q2/PostalAnnex1_1631079502.jpg	(from https://www.fedex.com/en-us/shipping/returns.html)
19:22:10	32115/32115	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20May%202025%2022:34:07%20GMT	https://www.fedex.com/content/dam/fedex/us-united-states/FedEx-Office/images/2020/Q2/PakMail1_2129173760.jpg	C:/Users/DELL/Documents/FedEx/www.fedex.com/content/dam/fedex/us-united-states/FedEx-Office/images/2020/Q2/PakMail1_2129173760.jpg	(from https://www.fedex.com/en-us/shipping/returns.html)
19:22:11	202734/202734	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Feb%202026%2018:22:08%20GMT	https://www.fedex.com/en-us/shipping/packing/pack-and-ship.html	C:/Users/DELL/Documents/FedEx/www.fedex.com/en-us/shipping/packing/pack-and-ship.html	(from https://www.fedex.com/en-us/shipping/returns.html)
19:22:11	365774/365774	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Feb%202026%2018:22:08%20GMT	https://www.fedex.com/en-us/shipping/ground.html	C:/Users/DELL/Documents/FedEx/www.fedex.com/en-us/shipping/ground.html	(from https://www.fedex.com/en-us/shipping/returns.html)
19:22:12	66180/66180	---M--	200	added ('OK')	image/jpeg	date:Wed,%2004%20Feb%202026%2008:01:56%20GMT	https://www.fedex.com/content/dam/fedex/us-united-states/shipping/images/return_female2.jpg	C:/Users/DELL/Documents/FedEx/www.fedex.com/content/dam/fedex/us-united-states/shipping/images/return_female2.jpg	(from https://www.fedex.com/en-us/shipping/returns.html)
19:22:14	98222/98222	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Feb%202026%2003:42:10%20GMT	https://www.fedex.com/content/dam/fedex/us-united-states/services/returns-article-content-block.jpg	C:/Users/DELL/Documents/FedEx/www.fedex.com/content/dam/fedex/us-united-states/services/returns-article-content-block.jpg	(from https://www.fedex.com/en-us/shipping/returns.html)
19:22:15	139010/139010	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Feb%202026%2018:22:12%20GMT	https://www.fedex.com/en-us/shipping/returns/online-return-tips.html	C:/Users/DELL/Documents/FedEx/www.fedex.com/en-us/shipping/returns/online-return-tips.html	(from https://www.fedex.com/en-us/shipping/returns.html)
19:22:17	33339/33339	---M--	200	added ('OK')	image/jpeg	etag:%220SQo/fkrWbRm/bfVnGH1+7YTL3aKOewqErrKKgCkkGw%22	https://cdn.bfldr.com/I22OPSFM/at/sfnsvjhvc9n6hh778mw8zfx/Purple_Dollar_Icon_-_Large.jpg?auto=webp&fit=bounds&format=jpg&width=727&height=463	C:/Users/DELL/Documents/FedEx/cdn.bfldr.com/I22OPSFM/at/sfnsvjhvc9n6hh778mw8zfx/Purple_Dollar_Icon_-_Large33d0.jpg	(from https://www.fedex.com/en-us/shipping.html)
19:22:18	27865/27865	---M--	200	added ('OK')	image/jpeg	etag:%222KeJ7ZeKLrO5wCWsTeKBH78SiDfsYhVF4nNKsJhek/w%22	https://cdn.bfldr.com/I22OPSFM/at/w4c3kcgbjw56358tqzp8pw/Gradient_Rate_and_Ship_Icon.jpg?auto=webp&fit=bounds&format=jpg&width=727&height=463	C:/Users/DELL/Documents/FedEx/cdn.bfldr.com/I22OPSFM/at/w4c3kcgbjw56358tqzp8pw/Gradient_Rate_and_Ship_Icon33d0.jpg	(from https://www.fedex.com/en-us/shipping.html)
19:22:19	350601/350601	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Feb%202026%2018:22:16%20GMT	https://www.fedex.com/en-us/shipping/how-to-estimate-shipping-cost.html	C:/Users/DELL/Documents/FedEx/www.fedex.com/en-us/shipping/how-to-estimate-shipping-cost.html	(from https://www.fedex.com/en-us/shipping.html)
19:22:20	545573/545573	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Feb%202026%2018:22:17%20GMT	https://www.fedex.com/en-us/why-fedex-for-business.html	C:/Users/DELL/Documents/FedEx/www.fedex.com/en-us/why-fedex-for-business.html	(from https://www.fedex.com/en-us/shipping.html)
19:22:21	94062/94062	---M--	200	added ('OK')	image/jpeg	date:Wed,%2004%20Feb%202026%2005:04:38%20GMT	https://www.fedex.com/content/dam/fedex/us-united-states/shipping/images/PowerMove_2019_FedEx_777_S6A0910_web-2_727x463.jpg	C:/Users/DELL/Documents/FedEx/www.fedex.com/content/dam/fedex/us-united-states/shipping/images/PowerMove_2019_FedEx_777_S6A0910_web-2_727x463.jpg	(from https://www.fedex.com/en-us/shipping.html)
